Id,ID_Reserva,Num_Adultos,Num_Niños,Noches_Fin_Semana,Noches_Semana,Tipo_Plan_Comidas,Requiere_Estacionamiento,Tipo_Habitación_Reservada,Tiempo_Antelación,Año_Llegada,Mes_Llegada,Día_Llegada,Segmento_Mercado,Huésped_Recurrente,Num_Cancelaciones_Previas,Num_Reservas_Previas_No_Canceladas,Precio_Promedio_Por_Habitación,Num_Solicitudes_Especiales,Estado_Reserva
15160,INN15161,2,0,0,1,Not Selected,0,Room_Type 1,,2018,10,19,Offline,0,0,0,,1.0,No Cancelada
27811,INN27812,2,1,1,0,Meal Plan 1,0,Room_Type 1,15.0,2018,9,12,Online,0,0,0,127.0,2.0,No Cancelada
14620,INN14621,1,0,1,0,Meal Plan 1,0,Room_Type 1,5.0,2018,11,28,Corporate,0,0,0,77.0,0.0,No Cancelada
19318,INN19319,2,1,0,2,Meal Plan 1,0,Room_Type 1,31.0,2018,8,3,Online,0,0,0,152.1,1.0,Cancelada
35069,INN35070,2,0,0,1,Meal Plan 1,0,Room_Type 4,65.0,2018,4,16,Online,0,0,0,118.8,0.0,Cancelada
9264,INN09265,2,0,1,2,Meal Plan 1,0,Room_Type 4,,2018,6,27,,0,0,0,109.8,0.0,Cancelada
31694,INN31695,2,0,1,2,Meal Plan 1,0,Room_Type 1,199.0,2018,11,4,Offline,0,0,0,68.0,1.0,No Cancelada
33244,INN33245,1,0,0,3,Meal Plan 1,0,Room_Type 1,4.0,2018,2,16,Corporate,1,0,5,65.0,1.0,No Cancelada
28483,INN28484,2,0,1,3,Meal Plan 1,0,Room_Type 4,103.0,2018,5,5,Online,0,0,0,95.88,1.0,No Cancelada
18750,INN18751,1,0,0,1,Meal Plan 1,0,Room_Type 1,53.0,2018,10,14,Offline,0,0,0,120.0,0.0,No Cancelada
11534,INN11535,1,0,1,2,Meal Plan 1,0,Room_Type 1,118.0,2018,6,6,Offline,0,0,0,110.0,0.0,No Cancelada
23040,INN23041,2,0,0,2,Meal Plan 2,0,Room_Type 1,102.0,2017,10,16,,0,0,0,,0.0,No Cancelada
10879,INN10880,1,0,1,3,Meal Plan 1,0,Room_Type 4,68.0,2017,11,30,Offline,0,0,0,60.0,1.0,No Cancelada
7098,INN07099,2,0,0,3,,0,Room_Type 1,17.0,2018,11,23,Online,0,0,0,104.0,,No Cancelada
28797,INN28798,2,0,0,2,Not Selected,0,Room_Type 1,,2018,3,11,Online,0,0,0,67.5,1.0,No Cancelada
25007,INN25008,2,0,1,2,Meal Plan 1,0,Room_Type 4,46.0,2017,11,6,Offline,0,0,0,60.0,0.0,No Cancelada
12318,INN12319,2,1,1,1,Meal Plan 1,0,Room_Type 1,97.0,2018,8,6,Online,0,0,0,134.1,2.0,No Cancelada
9221,INN09222,1,0,2,1,Meal Plan 2,0,Room_Type 1,220.0,2018,9,17,Offline,0,0,0,128.0,0.0,Cancelada
25703,INN25704,2,0,1,4,Meal Plan 2,0,Room_Type 4,,2018,12,26,,0,0,0,143.14,2.0,No Cancelada
1051,INN01052,2,0,0,4,,0,,100.0,2018,9,28,Online,0,0,0,100.0,0.0,Cancelada
5932,INN05933,2,0,2,4,,0,Room_Type 1,139.0,2018,11,16,Online,0,0,0,68.0,0.0,Cancelada
18013,INN18014,2,0,1,4,Meal Plan 1,0,Room_Type 1,154.0,2018,6,29,Offline,0,0,0,,1.0,No Cancelada
12052,INN12053,2,0,1,0,Meal Plan 1,0,Room_Type 1,,2018,5,29,Corporate,0,0,0,,0.0,No Cancelada
36175,INN36176,2,0,0,3,Meal Plan 1,0,Room_Type 1,,2018,12,7,Online,0,0,0,,0.0,Cancelada
6897,INN06898,1,0,0,2,,0,Room_Type 1,5.0,2018,9,6,Online,0,0,0,110.11,1.0,No Cancelada
4554,INN04555,2,0,0,3,Meal Plan 1,0,Room_Type 1,37.0,2018,10,13,Offline,0,0,0,,,No Cancelada
5663,INN05664,2,0,2,5,Meal Plan 1,0,Room_Type 4,65.0,2018,9,15,Online,0,0,0,149.4,3.0,No Cancelada
24854,INN24855,2,0,1,3,Meal Plan 1,0,Room_Type 4,270.0,2018,9,29,Online,0,0,0,108.8,1.0,Cancelada
8951,INN08952,2,0,0,3,Meal Plan 1,0,,38.0,2018,3,3,Corporate,0,0,0,87.71,,No Cancelada
6750,INN06751,3,0,2,4,Meal Plan 1,0,Room_Type 7,6.0,2018,5,20,Online,0,0,0,,,Cancelada
19776,INN19777,2,0,0,3,Meal Plan 1,0,,304.0,2018,11,3,Offline,0,0,0,,0.0,Cancelada
23198,INN23199,1,0,0,1,Meal Plan 1,1,Room_Type 1,,2018,12,8,Corporate,1,0,4,67.0,,No Cancelada
10664,INN10665,2,0,0,3,Meal Plan 1,0,Room_Type 1,304.0,2018,11,3,Offline,0,0,0,89.0,,Cancelada
9579,INN09580,2,0,1,3,,0,Room_Type 1,,2018,9,5,Online,0,0,0,91.51,1.0,Cancelada
32155,INN32156,2,0,0,4,,0,Room_Type 1,25.0,2018,7,12,Offline,0,0,0,84.0,0.0,No Cancelada
15018,INN15019,2,0,0,1,Meal Plan 2,0,Room_Type 1,55.0,2018,4,6,Offline,0,0,0,104.0,0.0,No Cancelada
17432,INN17433,2,0,2,2,Meal Plan 1,0,Room_Type 1,134.0,2017,12,4,,0,0,0,65.0,0.0,No Cancelada
16694,INN16695,1,0,1,0,Meal Plan 1,0,,1.0,2018,1,4,Online,0,0,0,64.14,0.0,No Cancelada
21476,INN21477,2,0,0,3,Meal Plan 1,0,Room_Type 5,34.0,2018,10,6,Online,0,0,0,153.0,0.0,No Cancelada
34756,INN34757,2,0,1,2,Meal Plan 1,0,,12.0,2018,1,15,Online,0,0,0,89.0,,No Cancelada
29396,INN29397,2,0,2,2,Not Selected,0,Room_Type 1,157.0,2018,7,16,Online,0,0,0,87.13,0.0,Cancelada
8599,INN08600,2,0,1,2,Meal Plan 1,0,Room_Type 1,207.0,2018,12,30,Offline,0,0,0,95.0,0.0,No Cancelada
33025,INN33026,1,0,2,3,Meal Plan 1,0,Room_Type 1,30.0,2017,10,25,Online,0,0,0,83.16,1.0,No Cancelada
24053,INN24054,2,0,0,4,Meal Plan 1,0,Room_Type 4,12.0,2018,12,28,Online,0,0,0,125.8,1.0,No Cancelada
7075,INN07076,2,0,1,2,,0,Room_Type 4,23.0,2018,11,11,Online,0,0,0,124.67,5.0,No Cancelada
26511,INN26512,2,0,2,3,Meal Plan 1,0,Room_Type 1,53.0,2018,1,24,Offline,0,0,0,,0.0,No Cancelada
20184,INN20185,2,0,1,2,Meal Plan 1,0,Room_Type 1,114.0,2018,9,23,Online,0,0,0,,2.0,No Cancelada
3983,INN03984,2,0,1,1,Meal Plan 1,0,Room_Type 1,85.0,2018,2,6,Online,0,0,0,57.0,0.0,Cancelada
28070,INN28071,1,0,0,2,,0,Room_Type 1,10.0,2018,10,14,Offline,0,0,0,119.0,0.0,No Cancelada
4473,INN04474,2,0,0,2,Meal Plan 1,0,Room_Type 4,37.0,2018,3,24,Online,0,0,0,126.45,0.0,No Cancelada
31263,INN31264,2,0,2,5,Meal Plan 1,0,Room_Type 1,141.0,2018,7,3,,0,0,0,111.68,,No Cancelada
15418,INN15419,2,0,2,2,Meal Plan 1,0,Room_Type 1,33.0,2018,11,13,Online,0,0,0,97.4,1.0,No Cancelada
3232,INN03233,2,0,0,3,Meal Plan 2,0,Room_Type 1,,2017,9,23,Online,0,0,0,224.67,0.0,Cancelada
7606,INN07607,2,0,2,2,Meal Plan 2,0,Room_Type 1,,2018,6,19,Online,0,0,0,,1.0,No Cancelada
26495,INN26496,2,0,0,3,Meal Plan 1,0,Room_Type 1,44.0,2018,2,17,Offline,0,0,0,75.0,0.0,No Cancelada
3506,INN03507,2,0,2,2,Meal Plan 1,0,Room_Type 1,,2018,6,17,Offline,0,0,0,80.75,1.0,No Cancelada
18063,INN18064,2,0,0,3,Meal Plan 1,0,Room_Type 4,11.0,2018,6,14,Corporate,0,0,0,90.0,0.0,Cancelada
29618,INN29619,2,0,0,3,Meal Plan 1,0,Room_Type 1,279.0,2018,10,12,Offline,0,0,0,110.0,0.0,Cancelada
32725,INN32726,2,1,0,2,Meal Plan 1,0,Room_Type 4,,2018,7,19,Online,0,0,0,134.1,,No Cancelada
17453,INN17454,2,0,1,3,,0,Room_Type 1,66.0,2017,10,19,Online,0,0,0,89.25,,No Cancelada
7349,INN07350,2,0,0,2,Meal Plan 1,0,Room_Type 4,57.0,2018,9,2,Online,0,0,0,123.3,1.0,No Cancelada
17514,INN17515,2,0,2,2,Meal Plan 1,0,Room_Type 1,87.0,2018,11,13,Online,0,0,0,,3.0,No Cancelada
3320,INN03321,2,0,0,3,Meal Plan 1,0,Room_Type 1,0.0,2018,2,4,Online,0,0,0,98.33,0.0,No Cancelada
20226,INN20227,2,0,2,1,Meal Plan 1,0,Room_Type 1,27.0,2018,6,19,Offline,0,0,0,95.0,0.0,No Cancelada
35096,INN35097,2,0,0,3,Meal Plan 1,0,Room_Type 1,112.0,2018,6,2,Offline,0,0,0,120.0,,No Cancelada
35346,INN35347,2,0,1,1,Meal Plan 1,0,Room_Type 1,,2018,8,22,Corporate,0,0,0,100.0,0.0,No Cancelada
26503,INN26504,1,0,1,5,,0,Room_Type 1,349.0,2018,10,4,Offline,0,0,0,96.67,0.0,No Cancelada
23401,INN23402,1,1,1,1,Meal Plan 1,0,Room_Type 1,60.0,2018,4,30,Online,0,0,0,143.1,0.0,Cancelada
8802,INN08803,2,0,0,2,Meal Plan 1,0,Room_Type 1,80.0,2017,11,6,Online,0,0,0,86.47,2.0,No Cancelada
8369,INN08370,2,0,2,3,,0,Room_Type 4,55.0,2018,9,11,Online,0,0,0,106.24,0.0,No Cancelada
19866,INN19867,2,0,0,2,,0,Room_Type 1,39.0,2017,8,14,Offline,0,0,0,101.5,0.0,No Cancelada
1668,INN01669,2,0,2,1,Not Selected,0,Room_Type 1,95.0,2018,10,30,Online,0,0,0,79.8,2.0,Cancelada
9287,INN09288,1,0,2,2,Meal Plan 1,0,Room_Type 1,11.0,2018,7,10,Online,0,0,0,145.0,0.0,Cancelada
7920,INN07921,3,0,1,5,Meal Plan 1,0,Room_Type 4,31.0,2018,10,3,Online,0,0,0,173.25,1.0,Cancelada
30612,INN30613,1,0,0,1,Meal Plan 1,0,Room_Type 1,8.0,2018,3,2,,0,0,0,86.0,0.0,No Cancelada
4688,INN04689,2,0,0,3,Meal Plan 1,0,Room_Type 1,44.0,2018,2,17,Offline,0,0,0,,0.0,No Cancelada
22751,INN22752,2,0,0,2,,0,,17.0,2018,12,9,Online,0,0,0,95.0,0.0,No Cancelada
19396,INN19397,2,0,2,1,Meal Plan 1,0,,221.0,2017,10,10,Offline,0,0,0,65.0,0.0,No Cancelada
17759,INN17760,1,0,0,2,Meal Plan 1,0,Room_Type 1,,2018,6,24,,0,0,0,95.0,0.0,No Cancelada
5198,INN05199,1,0,0,2,Meal Plan 1,0,Room_Type 4,19.0,2018,1,26,Online,0,0,0,78.6,1.0,No Cancelada
28755,INN28756,2,2,1,2,,0,Room_Type 6,111.0,2018,5,27,Online,0,0,0,198.9,2.0,No Cancelada
19638,INN19639,2,1,0,3,Meal Plan 2,0,Room_Type 1,,2018,9,6,Offline,0,0,0,97.92,0.0,No Cancelada
36212,INN36213,2,0,1,2,Meal Plan 1,0,Room_Type 1,101.0,2018,4,4,Offline,0,0,0,80.0,0.0,Cancelada
2580,INN02581,1,0,0,2,Meal Plan 1,0,Room_Type 1,192.0,2018,6,24,Offline,0,0,0,95.0,0.0,No Cancelada
7533,INN07534,3,0,1,2,Meal Plan 1,0,Room_Type 4,121.0,2018,11,4,Online,0,0,0,122.4,1.0,Cancelada
20190,INN20191,2,0,0,2,,0,Room_Type 2,99.0,2018,4,8,Online,0,0,0,85.5,1.0,Cancelada
15529,INN15530,2,0,1,1,Meal Plan 1,0,Room_Type 1,159.0,2018,4,9,Offline,0,0,0,70.0,1.0,No Cancelada
28249,INN28250,1,0,1,3,Meal Plan 1,0,Room_Type 1,85.0,2018,10,6,,0,0,0,75.0,0.0,Cancelada
19232,INN19233,2,0,2,1,,0,Room_Type 1,80.0,2018,12,3,Offline,0,0,0,75.0,,No Cancelada
30758,INN30759,2,0,0,3,Meal Plan 1,0,Room_Type 4,114.0,2018,5,24,Online,0,0,0,,0.0,No Cancelada
24172,INN24173,2,0,0,3,Meal Plan 1,0,Room_Type 1,9.0,2017,10,7,Online,0,0,0,145.0,0.0,No Cancelada
24862,INN24863,2,0,1,0,Meal Plan 1,0,Room_Type 1,258.0,2018,10,16,Offline,0,0,0,110.0,,Cancelada
25198,INN25199,2,0,0,5,Meal Plan 1,0,Room_Type 1,130.0,2018,6,28,Online,0,0,0,90.95,1.0,Cancelada
22483,INN22484,2,0,0,2,Meal Plan 1,0,Room_Type 1,0.0,2018,2,10,Corporate,1,0,1,75.0,0.0,No Cancelada
6676,INN06677,1,0,0,1,Meal Plan 1,0,,4.0,2018,9,15,Online,0,0,0,159.0,0.0,No Cancelada
7080,INN07081,1,0,1,2,Meal Plan 1,0,Room_Type 1,9.0,2018,2,12,Online,0,0,0,85.0,1.0,Cancelada
31333,INN31334,1,0,2,3,,0,Room_Type 1,85.0,2018,3,17,Online,0,0,0,73.95,0.0,No Cancelada
19820,INN19821,2,0,1,2,Meal Plan 1,0,Room_Type 1,169.0,2018,8,12,Online,0,0,0,105.3,1.0,Cancelada
36020,INN36021,2,0,2,3,Meal Plan 1,0,Room_Type 1,11.0,2017,10,4,Online,0,0,0,119.7,1.0,No Cancelada
21812,INN21813,1,0,0,3,Meal Plan 2,0,Room_Type 1,88.0,2018,5,3,Offline,0,0,0,96.0,0.0,No Cancelada
21346,INN21347,3,0,1,1,Meal Plan 1,0,,40.0,2017,10,5,Offline,0,0,0,98.0,0.0,No Cancelada
32717,INN32718,2,1,1,4,Meal Plan 1,0,Room_Type 1,,2018,4,25,,0,0,0,119.17,0.0,Cancelada
12459,INN12460,2,0,2,5,Meal Plan 1,0,Room_Type 4,78.0,2018,12,22,Online,0,0,0,70.88,1.0,No Cancelada
2991,INN02992,2,0,0,2,Not Selected,0,Room_Type 1,6.0,2018,2,26,Online,0,0,0,79.0,0.0,Cancelada
24116,INN24117,2,0,1,4,,0,Room_Type 1,146.0,2018,7,13,Offline,0,0,0,72.25,0.0,No Cancelada
18740,INN18741,2,0,0,2,,0,Room_Type 1,39.0,2017,8,14,Offline,0,0,0,101.5,0.0,No Cancelada
29124,INN29125,2,0,0,3,Meal Plan 1,0,Room_Type 1,44.0,2018,2,17,Offline,0,0,0,75.0,0.0,No Cancelada
19943,INN19944,2,0,1,3,Meal Plan 1,0,Room_Type 4,12.0,2018,12,26,Online,0,0,0,,,No Cancelada
31146,INN31147,2,0,0,3,Meal Plan 1,0,Room_Type 1,30.0,2018,10,27,,0,0,0,85.0,0.0,No Cancelada
12430,INN12431,1,0,1,2,Meal Plan 1,0,Room_Type 1,219.0,2017,9,4,Offline,0,0,0,76.67,0.0,No Cancelada
16221,INN16222,2,0,2,2,Meal Plan 1,0,Room_Type 1,,2018,10,7,Online,0,0,0,117.04,1.0,No Cancelada
17151,INN17152,1,0,2,4,Meal Plan 1,0,Room_Type 1,69.0,2018,6,12,Offline,0,0,0,120.0,0.0,Cancelada
3061,INN03062,2,0,1,1,Not Selected,0,Room_Type 1,125.0,2018,12,26,Online,0,0,0,79.2,1.0,Cancelada
19609,INN19610,2,0,1,2,Meal Plan 1,0,Room_Type 1,193.0,2018,6,20,Offline,0,0,0,120.0,,Cancelada
19764,INN19765,2,0,1,2,,0,Room_Type 1,19.0,2018,3,14,Online,0,0,0,60.83,1.0,No Cancelada
34790,INN34791,2,1,2,5,Meal Plan 1,0,Room_Type 1,,2018,7,7,Online,0,0,0,120.82,0.0,Cancelada
15004,INN15005,2,0,0,1,Meal Plan 1,1,,,2017,10,24,Online,0,0,0,145.0,2.0,No Cancelada
32999,INN33000,2,0,0,3,Meal Plan 1,0,Room_Type 1,37.0,2018,10,13,Offline,0,0,0,105.0,0.0,No Cancelada
12094,INN12095,2,0,0,1,Meal Plan 1,0,Room_Type 4,2.0,2018,9,30,Online,0,0,0,205.0,1.0,No Cancelada
31842,INN31843,1,0,1,2,Meal Plan 1,0,Room_Type 1,37.0,2018,4,29,Online,0,0,0,121.5,1.0,No Cancelada
29657,INN29658,2,0,2,3,Meal Plan 1,0,Room_Type 1,276.0,2018,5,13,Offline,0,0,0,61.0,0.0,Cancelada
16982,INN16983,1,0,0,2,Meal Plan 1,0,Room_Type 1,7.0,2017,11,3,Online,0,0,0,,1.0,No Cancelada
10875,INN10876,2,0,0,1,Not Selected,0,Room_Type 1,252.0,2018,9,16,Online,0,0,0,95.4,2.0,Cancelada
2280,INN02281,1,0,0,3,Meal Plan 1,0,Room_Type 1,166.0,2018,11,1,Online,0,0,0,,0.0,Cancelada
23438,INN23439,1,0,0,4,Meal Plan 1,0,Room_Type 1,0.0,2018,7,6,Online,0,0,0,147.5,1.0,No Cancelada
14041,INN14042,2,0,1,3,Meal Plan 2,0,Room_Type 1,31.0,2018,12,12,Online,0,0,0,120.7,4.0,No Cancelada
31570,INN31571,2,1,0,1,Meal Plan 1,0,Room_Type 1,10.0,2018,1,16,,0,0,0,77.6,1.0,No Cancelada
9542,INN09543,2,0,0,1,Meal Plan 1,0,Room_Type 1,5.0,2018,6,14,Corporate,0,0,0,100.0,0.0,No Cancelada
22816,INN22817,2,0,1,3,Meal Plan 1,0,,6.0,2017,9,28,Online,0,0,0,169.0,,No Cancelada
14431,INN14432,2,0,0,5,Meal Plan 2,0,Room_Type 1,230.0,2018,9,6,Offline,0,0,0,137.0,0.0,Cancelada
21029,INN21030,2,0,0,2,,0,Room_Type 1,151.0,2018,11,25,Online,0,0,0,79.2,,Cancelada
14536,INN14537,3,0,0,2,,0,Room_Type 4,111.0,2018,8,11,Online,0,0,0,155.7,1.0,No Cancelada
10943,INN10944,2,0,0,5,Meal Plan 1,0,Room_Type 1,44.0,2018,11,1,,0,0,0,91.8,2.0,No Cancelada
19993,INN19994,2,0,1,1,Meal Plan 1,0,,3.0,2017,12,21,Offline,0,0,0,37.5,,No Cancelada
5974,INN05975,2,0,0,2,Meal Plan 2,0,Room_Type 1,39.0,2017,8,14,Offline,0,0,0,101.5,0.0,No Cancelada
14898,INN14899,2,0,1,3,Meal Plan 1,0,Room_Type 1,50.0,2018,3,21,,0,0,0,93.5,1.0,No Cancelada
7567,INN07568,2,0,2,1,Meal Plan 1,0,Room_Type 6,109.0,2018,3,20,,0,0,0,85.0,,No Cancelada
22812,INN22813,1,0,0,2,,0,Room_Type 1,4.0,2018,9,30,Corporate,0,0,0,110.0,0.0,Cancelada
34806,INN34807,2,0,1,0,Meal Plan 1,0,Room_Type 1,263.0,2017,9,21,Offline,0,0,0,67.0,0.0,No Cancelada
19281,INN19282,2,0,2,3,,0,Room_Type 4,153.0,2018,9,24,Online,0,0,0,143.1,0.0,Cancelada
22284,INN22285,2,0,0,3,Meal Plan 1,0,Room_Type 1,148.0,2018,10,4,Online,0,0,0,118.8,,No Cancelada
10873,INN10874,2,0,0,4,Not Selected,0,Room_Type 1,112.0,2018,8,9,Online,0,0,0,112.5,1.0,No Cancelada
36195,INN36196,2,0,2,2,Meal Plan 1,0,Room_Type 1,164.0,2018,3,13,Online,0,0,0,90.0,2.0,No Cancelada
30655,INN30656,3,0,0,3,Meal Plan 1,0,Room_Type 1,,2017,8,13,Online,0,0,0,140.0,1.0,No Cancelada
3352,INN03353,2,0,0,1,Not Selected,0,Room_Type 1,14.0,2018,2,12,Online,0,0,0,,1.0,Cancelada
25129,INN25130,3,0,1,3,Meal Plan 1,0,Room_Type 4,79.0,2018,10,20,Online,0,0,0,151.2,3.0,No Cancelada
5304,INN05305,2,0,1,1,Meal Plan 1,0,Room_Type 1,275.0,2018,6,4,Online,0,0,0,,0.0,Cancelada
24134,INN24135,2,0,0,2,,0,Room_Type 1,63.0,2017,9,4,Offline,0,0,0,116.0,0.0,No Cancelada
34943,INN34944,2,0,0,1,Meal Plan 1,1,Room_Type 1,6.0,2017,8,14,Online,0,0,0,,0.0,No Cancelada
16031,INN16032,2,0,1,4,Meal Plan 1,0,Room_Type 1,5.0,2018,10,17,Online,0,0,0,160.0,2.0,No Cancelada
3286,INN03287,2,0,1,3,Meal Plan 1,0,,116.0,2018,11,3,Online,0,0,0,90.0,1.0,No Cancelada
7408,INN07409,3,0,1,3,,0,Room_Type 4,35.0,2018,8,25,,0,0,0,161.78,1.0,Cancelada
3212,INN03213,1,0,0,1,Meal Plan 1,0,Room_Type 1,4.0,2018,12,16,Offline,0,0,0,,,No Cancelada
25918,INN25919,2,0,1,0,Meal Plan 1,0,Room_Type 1,3.0,2018,5,2,,0,0,0,0.0,,No Cancelada
6056,INN06057,2,2,0,2,,0,Room_Type 6,59.0,2018,12,22,,0,0,0,134.62,1.0,No Cancelada
27072,INN27073,2,0,2,3,,0,Room_Type 1,149.0,2018,8,27,Offline,0,0,0,80.75,0.0,No Cancelada
15542,INN15543,2,0,2,1,,0,Room_Type 1,29.0,2018,1,24,Online,0,0,0,,0.0,Cancelada
7065,INN07066,1,0,1,2,Meal Plan 1,0,Room_Type 5,262.0,2018,11,14,Corporate,0,0,0,106.0,0.0,Cancelada
19639,INN19640,2,0,2,1,Meal Plan 1,0,Room_Type 4,135.0,2018,10,1,,0,0,0,132.3,,Cancelada
2775,INN02776,1,0,0,3,Meal Plan 1,0,Room_Type 1,22.0,2018,2,4,Online,0,0,0,,0.0,Cancelada
13675,INN13676,1,0,0,3,Meal Plan 2,0,Room_Type 1,36.0,2017,10,13,Offline,0,0,0,,0.0,No Cancelada
610,INN00611,2,0,2,5,Meal Plan 1,0,,164.0,2018,7,27,Online,0,0,0,99.45,0.0,Cancelada
10955,INN10956,2,0,1,1,,0,Room_Type 1,117.0,2018,12,24,Online,0,0,0,127.8,1.0,Cancelada
17373,INN17374,2,0,2,3,Not Selected,0,,5.0,2018,6,26,,0,0,0,116.42,0.0,Cancelada
14463,INN14464,0,2,0,2,,0,Room_Type 2,187.0,2018,7,7,Online,0,0,0,86.5,1.0,Cancelada
23984,INN23985,1,0,2,1,Meal Plan 1,0,Room_Type 1,1.0,2018,2,28,Offline,0,0,0,60.0,0.0,Cancelada
35294,INN35295,2,0,1,1,Meal Plan 1,0,,71.0,2018,11,12,Complementary,0,0,0,0.0,1.0,No Cancelada
7992,INN07993,2,0,0,1,Meal Plan 1,0,Room_Type 1,22.0,2018,2,19,Corporate,0,0,0,67.0,1.0,No Cancelada
13074,INN13075,1,0,1,2,Meal Plan 1,0,Room_Type 1,2.0,2017,9,21,Offline,0,0,0,77.0,0.0,No Cancelada
25530,INN25531,2,0,0,3,,0,,0.0,2018,1,19,Online,0,0,0,101.0,0.0,No Cancelada
14512,INN14513,1,0,0,3,Meal Plan 1,0,Room_Type 1,198.0,2018,10,18,Online,0,0,0,90.9,0.0,Cancelada
27855,INN27856,2,0,0,1,Meal Plan 2,0,Room_Type 1,,2018,4,6,Offline,0,0,0,104.0,0.0,No Cancelada
4175,INN04176,2,0,1,2,,0,Room_Type 1,162.0,2017,9,4,Offline,0,0,0,,2.0,No Cancelada
5434,INN05435,1,0,2,5,Meal Plan 1,0,Room_Type 1,1.0,2018,11,11,Offline,0,0,0,,0.0,No Cancelada
14065,INN14066,2,0,2,1,Meal Plan 1,0,Room_Type 1,6.0,2018,8,28,,0,0,0,85.0,0.0,No Cancelada
7144,INN07145,2,0,0,3,Meal Plan 1,0,Room_Type 1,146.0,2017,12,29,Offline,0,0,0,75.0,0.0,No Cancelada
1954,INN01955,2,0,0,5,,0,Room_Type 1,19.0,2018,2,23,Offline,0,0,0,87.0,0.0,No Cancelada
14779,INN14780,3,0,2,3,Meal Plan 1,0,Room_Type 4,81.0,2018,12,23,Online,0,0,0,119.0,,No Cancelada
2317,INN02318,3,0,2,4,Meal Plan 1,0,Room_Type 4,,2018,4,9,Online,0,0,0,159.0,0.0,Cancelada
9196,INN09197,2,0,2,3,Not Selected,0,Room_Type 1,28.0,2018,10,29,Online,0,0,0,103.4,2.0,No Cancelada
12237,INN12238,2,0,0,1,Meal Plan 1,0,Room_Type 1,0.0,2017,8,7,Online,0,0,0,98.0,0.0,No Cancelada
8037,INN08038,2,0,0,4,Meal Plan 1,0,,81.0,2017,12,30,Online,0,0,0,110.8,3.0,No Cancelada
27891,INN27892,2,2,0,2,,0,,20.0,2018,7,29,,0,0,0,,2.0,No Cancelada
14591,INN14592,2,0,1,2,,0,Room_Type 1,42.0,2018,1,15,,0,0,0,60.0,0.0,No Cancelada
12783,INN12784,2,0,0,4,,0,Room_Type 1,156.0,2018,6,8,Online,0,0,0,99.88,1.0,Cancelada
30083,INN30084,2,1,2,3,Meal Plan 1,1,Room_Type 4,96.0,2018,10,21,Online,0,0,0,135.72,2.0,No Cancelada
13010,INN13011,2,0,0,1,Meal Plan 1,0,Room_Type 1,0.0,2018,7,29,Online,0,0,0,121.0,2.0,No Cancelada
26484,INN26485,2,2,0,1,Meal Plan 1,0,Room_Type 6,,2018,8,20,,0,0,0,,2.0,No Cancelada
8144,INN08145,2,0,1,0,Not Selected,0,Room_Type 1,10.0,2017,10,4,Online,0,0,0,87.78,1.0,No Cancelada
17540,INN17541,2,0,2,1,Meal Plan 1,0,Room_Type 1,59.0,2018,10,9,Offline,0,0,0,80.75,0.0,No Cancelada
10918,INN10919,2,0,0,1,Not Selected,0,Room_Type 1,52.0,2018,11,5,Online,0,0,0,88.0,1.0,No Cancelada
19148,INN19149,2,0,2,3,Meal Plan 1,0,Room_Type 1,,2017,9,20,Online,0,0,0,124.0,2.0,No Cancelada
8185,INN08186,3,0,1,1,Meal Plan 1,0,Room_Type 1,,2018,4,16,Online,0,0,0,142.2,2.0,No Cancelada
9026,INN09027,1,0,0,2,Meal Plan 1,0,Room_Type 1,3.0,2018,11,4,Online,0,0,0,109.73,1.0,No Cancelada
23300,INN23301,2,0,1,1,Meal Plan 1,1,,4.0,2018,6,18,Online,0,0,0,160.5,1.0,No Cancelada
33645,INN33646,2,0,1,2,Meal Plan 1,0,Room_Type 1,159.0,2018,9,19,,0,0,0,,0.0,Cancelada
2862,INN02863,2,1,2,0,Meal Plan 1,0,Room_Type 4,124.0,2018,10,9,Online,0,0,0,135.0,0.0,Cancelada
18573,INN18574,1,0,2,2,Meal Plan 1,0,Room_Type 4,29.0,2018,6,18,Online,0,0,0,130.8,0.0,Cancelada
12141,INN12142,1,0,1,0,Meal Plan 1,0,Room_Type 1,8.0,2018,5,1,Online,0,0,0,,0.0,Cancelada
31232,INN31233,3,0,1,1,Meal Plan 1,0,Room_Type 4,,2018,6,4,Online,0,0,0,167.0,,No Cancelada
13725,INN13726,3,0,0,2,Meal Plan 1,0,Room_Type 4,130.0,2018,6,9,Online,0,0,0,159.3,,Cancelada
3044,INN03045,2,0,1,2,,0,Room_Type 1,,2018,6,20,Online,0,0,0,,0.0,Cancelada
9359,INN09360,1,0,1,0,Meal Plan 1,0,Room_Type 1,7.0,2018,5,16,Online,0,0,0,97.0,1.0,No Cancelada
19104,INN19105,2,0,2,0,,1,Room_Type 1,,2018,1,17,,0,0,0,98.0,2.0,No Cancelada
31215,INN31216,2,0,0,2,Meal Plan 1,0,Room_Type 1,164.0,2018,7,1,Online,0,0,0,96.3,1.0,No Cancelada
24713,INN24714,2,0,0,3,Meal Plan 1,0,Room_Type 1,5.0,2018,1,13,Offline,0,0,0,66.0,0.0,No Cancelada
14396,INN14397,1,0,1,0,Meal Plan 1,0,Room_Type 1,4.0,2017,10,4,Online,0,0,0,0.0,1.0,No Cancelada
